// Monster Database
//
// Structure of Database :
// ID,Sprite_Name,kROName,iROName,LV,HP,SP,EXP,JEXP,Range1,ATK1,ATK2,DEF,MDEF,STR,AGI,VIT,INT,DEX,LUK,Range2,Range3,Scale,Race,Element,Mode,Speed,aDelay,aMotion,dMotion,MEXP,MVP1id,MVP1per,MVP2id,MVP2per,MVP3id,MVP3per,Drop1id,Drop1per,Drop2id,Drop2per,Drop3id,Drop3per,Drop4id,Drop4per,Drop5id,Drop5per,Drop6id,Drop6per,Drop7id,Drop7per,Drop8id,Drop8per,Drop9id,Drop9per,DropCardid,DropCardper
// Note: Keep the Sprite_Name field as it is in the game client.

//3540,JP_E_MONSTER_12
//3541,JP_E_MONSTER_13
//3542,JP_E_MONSTER_14
//3543,JP_E_MONSTER_15
//3544,JP_E_MONSTER_16
//3545,JP_E_MONSTER_17
//3546,JP_E_MONSTER_18
//3547,JP_E_MONSTER_19
//3548,JP_E_MONSTER_20
//3549,JP_E_MONSTER_21
//3550,JP_E_MONSTER_22
//3551,JP_E_MONSTER_23
//3552,JP_E_MONSTER_24
//3553,JP_E_MONSTER_25
//3554,JP_E_MONSTER_26
//3555,JP_E_MONSTER_27
//3556,JP_E_MONSTER_28
//3557,JP_E_MONSTER_29
//3558,JP_E_MONSTER_30
//3559,JP_E_MONSTER_31
//3560,JP_E_MONSTER_32
//3561,JP_E_MONSTER_33
//3562,JP_E_MONSTER_34
//3563,JP_E_MONSTER_35
//3564,JP_E_MONSTER_36
//3565,JP_E_MONSTER_37
//3566,JP_E_MONSTER_38
//3567,JP_E_MONSTER_39
//3568,JP_E_MONSTER_40
//3569,POPE_MD_H_MERC_NORMAL
//3570,POPE_MD_H_MERC_CASUAL
//3571,E_MONSTER_41
//3572,E_MONSTER_42
//3573,E_MONSTER_43
//3574,E_MONSTER_44
//3575,E_MONSTER_45
//3576,E_MONSTER_46
//3577,E_MONSTER_47
//3578,E_MONSTER_48
//3579,E_MONSTER_49
//3580,E_MONSTER_50
//3581,E_MONSTER_51
//3582,E_MONSTER_52
//3583,AB_ELVIRA
//3584,AB_GIOIA
//3585,AB_GIOIA_G
//3586,AB_GIOIA_B
//3587,AB_SOHEON
//3588,AB_DAEHYON
//3589,AB_DAEHYON_G
//3590,AB_DAEHYON_B
//3591,AB_RUDO
//3592,AB_KADES
//3593,AB_KADES_G
//3594,AB_KADESB
//3595,AB_LORA
//3596,AB_PYURIEL
//3597,AB_PYURIEL_G
//3598,AB_PYURIELB
//3599,AB_ARTHUR
//3600,G_RANDEL_
//3601,G_FLAMEL_
//3602,G_CELIA_
//3603,G_CHEN_
//3604,G_GERTIE_
//3605,G_ALPHOCCIO_
//3606,G_TRENTINI_
//3607,V_G_SEYREN_
//3608,V_G_EREMES_
//3609,V_G_HARWORD_
//3610,V_G_MAGALETA_
//3611,V_G_SHECIL_
//3612,V_G_KATRINN_
//3613,V_G_RANDEL_
//3614,V_G_FLAMEL_
//3615,V_G_CELIA_
//3616,V_G_CHEN_
//3617,V_G_GERTIE_
//3618,V_G_ALPHOCCIO_
//3619,V_G_TRENTINI_
//3620,NYANGPORING
//3621,EP16_2_MM_CUTIE
//3622,EP16_2_MM_S_GUARDS
//3623,EP16_2_MM_U_ENERGY_R
//3624,EP16_2_MM_U_ENERGY_G
//3625,EP16_2_MM_U_ENERGY_B
//3626,EP16_2_H_HUNTER_V
//3627,EP16_2_H_HUNTER_MD
//3628,EP16_2_H_HUNTER_EV
//3629,EP16_2_BROKEN_GUN
//3630,EP16_2_E_BOLKOBA
//3631,EP16_2_HUMAN_KIMERA
//3632,EP16_2_MATTER_KIMERA
//3633,EP16_2_VENOM_KIMERA
//3634,MYSTCASE_GIANT
//3635,EVENT_KOBOLD
3636,LITTLE_ISIS,Little Isis,Little Isis,91,2092,1,531,597,1,273,316,83,5,58,43,22,5,39,15,10,12,2,6,27,0x2003095,129,1384,768,336,0,12991,2286,28702,4619,7763,1573,18607,4390,27103,131,14074,3896,11018,2608,5399,4724,18511,1280,6699,1462,5462,766,12374,4711,13518,4040
//3637,MD_SKELETON_60
//3638,MD_SKELETON_80
//3639,MD_SKELETON_100
//3640,MD_SKELETON_120
//3641,MD_SKELETON_140
//3642,MD_SKELETON_160
//3643,MD_FARMILIAR_60
//3644,MD_FARMILIAR_80
//3645,MD_FARMILIAR_100
//3646,MD_FARMILIAR_120
//3647,MD_FARMILIAR_140
//3648,MD_FARMILIAR_160
//3649,MD_ZOMBIE_60
//3650,MD_ZOMBIE_80
//3651,MD_ZOMBIE_100
//3652,MD_ZOMBIE_120
//3653,MD_ZOMBIE_140
//3654,MD_ZOMBIE_160
//3655,E_MOBSTER
//3656,B_THE_PAPER
//3657,B_THE_PAPER2
//3658,MD_LICH_LORD_100
//3659,MD_LICH_LORD_160
//3660,MD_NIGHTMARE_100
//3661,MD_NIGHTMARE_160
//3662,MD_JAKK_100
//3663,MD_JAKK_160
//3664,MD_GHOUL_100
//3665,MD_GHOUL_160
//3666,MD_DRAINLIAR_100
//3667,MD_DRAINLIAR_160
//3668,B_KIEL_
3669,DIABOLIC2,Diabolic2,Diabolic2,122,10572,1,2172,1629,1,685,696,68,61,103,80,53,65,78,25,10,12,0,6,47,0x2003885,1,1080,780,180,0,2876,2796,28258,1452,7418,3411,2426,4242,12592,4410,31129,3848,12559,3696,25160,742,5231,1359,1959,791,4751,524,5798,3170,7223,213
3670,DELETER_2,Deleter 2,Deleter 2,125,10000,1,2099,1574,1,238,677,114,53,98,65,49,72,57,73,10,12,1,9,43,0x308D,129,1024,624,336,0,4873,4775,20294,3963,11574,659,4814,3928,11578,2733,17481,1700,2003,2529,13842,232,7269,2559,19871,2517,4021,986,28103,3910,12653,3266
//3671,JP_MAZEMOB_01
//3672,JP_MAZEMOB_02
//3673,JP_MAZEMOB_03
//3674,JP_MAZEMOB_04
//3675,JP_MAZEMOB_05
//3676,JP_MAZEMOB_06
//3677,JP_MAZEMOB_07
//3678,JP_MAZEMOB_08
//3679,JP_MAZEMOB_09
//3680,JP_MAZEMOB_10
//3681,JP_MAZEMOB_11
//3682,JP_MAZEMOB_12
//3683,JP_MAZEMOB_13
//3684,JP_MAZEMOB_14
//3685,JP_MAZEMOB_15
//3686,JP_MAZEMOB_16
//3687,JP_MAZEMOB_17
//3688,JP_MAZEMOB_18
//3689,JP_MAZEMOB_19
//3690,JP_MAZEMOB_20
//3691,JP_MAZEMOB_21
//3692,JP_MAZEMOB_22
//3693,JP_MAZEMOB_23
//3694,JP_MAZEMOB_24
//3695,JP_MAZEMOB_25
//3696,JP_MAZEMOB_26
//3697,JP_MAZEMOB_27
//3698,JP_MAZEMOB_28
//3699,JP_MAZEMOB_29
//3700,JP_MAZEMOB_30
//3701,JP_MAZEMOB_31
//3702,JP_MAZEMOB_32
//3703,JP_MAZEMOB_33
//3704,JP_MAZEMOB_34
//3705,JP_MAZEMOB_35
//3706,JP_MAZEMOB_36
//3707,JP_MAZEMOB_37
//3708,JP_MAZEMOB_38
//3709,JP_MAZEMOB_39
//3710,JP_MAZEMOB_40
//3711,JP_MAZEMOB_41
//3712,JP_MAZEMOB_42
//3713,JP_MAZEMOB_43
//3714,JP_MAZEMOB_44
//3715,JP_MAZEMOB_45
//3716,JP_MAZEMOB_46
//3717,JP_MAZEMOB_47
//3718,JP_MAZEMOB_48
//3719,JP_MAZEMOB_49
//3720,JP_MAZEMOB_50
//3721,QE_PORING
//3722,QE_POPORING
//3723,QE_DROPS
//3724,QE_LUNATIC
//3725,QE_WILOW
//3726,QE_PICKY
//3727,QE_PICKY_
//3728,QE_ZOMBIE
//3729,QE_POISON_SPORE
//3730,BIG_DIPPER
//3731,SCATLETON
//3732,JP_ABYSS_BOSS_1
//3733,JP_ABYSS_BOSS_2
//3734,ORC_X2016
//3735,PORING_X2016
3736,COWRAIDERS1,Buffalo Bandit Sharpsho,Buffalo Bandit Sharpsho,120,11819,1,9491,9169,4,776,127,98,25,51,58,49,20,86,49,10,12,2,7,43,0x3885,1,900,770,550,0,19118,2282,14596,1656,20524,3584,1720,4062,7331,3281,25676,1778,6477,1944,7105,4486,18868,1956,18515,3101,31269,3540,622,4034,24388,3575
3737,COWRAIDERS2,Buffalo Bandit Duelist,Buffalo Bandit Duelist,161,9700,1,2121,7846,1,613,41,62,32,76,52,38,40,92,50,10,12,2,7,43,0x3885,129,1200,672,480,0,17273,3973,1087,1973,25693,913,6355,3844,14250,4053,12934,959,1060,2232,13321,2487,5024,2610,16708,1313,5749,2891,13146,476,14084,2095
3738,COWRAIDERS3,Bowie Buffalo Bandit,Bowie Buffalo Bandit,95,14547,1,1807,1719,1,118,59,112,18,55,20,55,17,88,36,10,12,2,7,43,0x3885,129,800,420,360,0,19952,1735,6469,294,2380,4466,7646,4032,12342,342,24111,3512,12717,726,6468,4650,7022,1923,4924,599,14276,2009,5731,2701,2420,3011
3739,COYOTE,Coyote,Coyote,217,17854,1,11111,10538,1,1014,83,100,21,49,79,67,8,106,24,10,12,1,2,42,0x3881,1,759,400,420,0,19845,4321,2882,3003,6202,511,15072,4897,4269,1316,19803,1781,16734,2550,2344,4460,6909,176,12072,2255,20154,279,7635,974,7487,4967
3740,GASTER,Gaster,Gaster,155,90574,1,5080,4716,1,2051,905,191,96,70,141,12,67,128,8,10,12,1,0,45,0x3885,129,768,650,0,0,12620,397,6299,528,18755,4387,6153,336,18852,3384,545,2362,13840,526,15012,4321,12514,2195,505,3113,4011,473,31065,3507,6463,321
3741,MECHASPIDER,Mechaspider,Spider Chariot,172,9799123,1,3150895,2112795,1,11360,3486,394,123,116,123,154,99,217,98,10,12,2,0,40,0x6283885,1,768,0,0,0,12100,3827,29065,2593,7229,1638,25277,4245,5020,1840,1323,3592,4533,852,16542,4178,2584,4485,31467,4292,16039,1492,7917,1788,4011,458
3742,PURPLESTONE,Purplestone,Purple Ore,186,20,0,0,0,1,1,1,100,99,0,0,0,0,0,0,10,12,0,0,20,0x170000,1,0,0,0,0,31595,4652,13656,4603,13103,4583,6972,810,547,336,1580,1980,12724,2461,17425,4963,1996,3920,25375,226,4070,2431,6379,3808,2898,2155
3743,SEAANEMONE,Seaanemone,Sea Anemone,1,10,0,0,0,1,1,1,100,99,0,0,0,0,0,0,10,12,0,0,20,0x8170000,129,0,0,0,0,18576,2513,31594,2002,6114,692,18661,1618,12974,3267,17681,2395,6232,2230,20254,4251,5881,639,13582,1892,31036,1324,15095,4131,16005,1472
3744,G_COWRAIDERS1,Buffalo Bandit,Buffalo Bandit,121,135292,1,0,0,12,807,1270,99,36,98,55,61,22,168,2,10,12,2,7,63,0x3885,1,2061,500,660,0,2514,2848,6155,3035,6117,3047,12263,2853,13153,4199,5738,2811,7617,4033,20166,3572,6398,4809,19130,1512,20714,2304,17272,3426,18561,1375
3745,G_COWRAIDERS2,Buffalo Bandit,Buffalo Bandit,298,160515,1,0,0,9,796,207,121,50,60,132,45,35,155,15,10,12,2,7,63,0x3885,129,1000,500,600,0,5134,3740,5029,3797,14509,2951,14739,3273,7014,1229,17066,2508,22623,1625,6329,1491,1451,1806,4157,3103,1481,3454,6393,4349,947,4145
3746,G_COWRAIDERS3,Buffalo Bandit,Buffalo Bandit,65,174345,1,0,0,1,3084,4631,150,83,165,44,95,43,176,50,10,12,2,7,63,0x3885,129,1501,600,500,0,5489,2913,17247,1946,5183,3082,1750,4626,6266,4867,2631,4516,20712,3775,2893,2346,13610,302,18984,1765,15164,2994,4553,1470,14182,4096
3747,E_COWRAIDERS1,Elite Buffalo Bandit,Elite Buffalo Bandit,47,135292,1,7628,8077,2,2693,52,99,36,98,55,61,22,168,2,10,12,2,7,63,0x3885,129,2061,500,660,0,17681,250,7175,1237,6146,1520,1599,4438,2632,4825,637,434,17098,2777,687,4645,17337,1101,2732,2625,4022,730,31303,4438,5385,2754
3748,E_COWRAIDERS2,Elite Buffalo Bandit,Elite Buffalo Bandit,109,160515,1,9597,9093,12,133,810,121,50,60,132,45,35,155,15,10,12,2,7,63,0x3885,129,1000,500,600,0,4152,4749,18741,3618,20239,1839,12427,1151,5846,4151,9093,485,17087,288,31495,3879,18573,3622,20499,4543,1312,3722,13079,1165,22854,1705
3749,E_COWRAIDERS3,Elite Buffalo Bandit,Elite Buffalo Bandit,77,174345,1,9563,10218,1,2175,1042,150,83,165,44,95,43,176,50,10,12,2,7,63,0x3885,1,1501,600,500,0,19715,1114,22537,3436,7631,2968,1551,1197,25159,3620,17233,2526,12772,371,18688,4649,5105,374,12120,1754,6141,3648,12383,1444,12545,2027
//3750,ILL_DRAINLIAR
//3751,ILL_ZOMBIE_C
//3752,ILL_ZOMBIE
//3753,ILL_GHOUL
//3754,ILL_NIGHTMARE
//3755,ILL_BLACK_MUSHROOM
//3756,ILL_BOMI
//3757,ILL_DRACULA
//3758,ILL_MOONLIGHT
//3759,ILL_NINE_TAIL
//3760,ILL_MUNAK
//3761,ILL_BON_GUN
//3762,ILL_SOHEE
//3763,ILL_ARCHER_SKELETON
//3764,ILL_HIGHWIZARD
//3765,ILL_FURY_HERO
//3766,JP_E_MONSTER_53
//3767,JP_E_MONSTER_54
//3768,JP_E_MONSTER_55
//3769,JP_E_MONSTER_56
//3770,JP_E_MONSTER_57
//3771,JP_E_MONSTER_58
//3772,JP_E_MONSTER_59
//3773,JP_E_MONSTER_60
//3774,JP_E_MONSTER_61
//3775,JP_E_MONSTER_62
//3776,JP_E_MONSTER_63
//3777,JP_E_MONSTER_64
//3778,JP_E_MONSTER_65
//3779,JP_E_MONSTER_66
//3780,JP_E_MONSTER_67
//3781,JP_E_MONSTER_68
//3782,JP_E_MONSTER_69
//3783,JP_E_MONSTER_70
//3784,JP_E_MONSTER_71
//3785,JP_E_MONSTER_72
//3786,E_TURPECO
3787,RR_ARCLOUSE,Rr Arclouse,Swamp Arclouze,102,1120,1,864,900,1,435,167,76,36,41,73,23,29,122,15,10,12,1,4,42,0x2003885,129,768,500,0,0,20495,4954,6953,502,2264,4978,16246,4349,6860,4526,2694,3957,7922,2563,5353,2424,2755,1250,2421,163,6734,3153,20163,4297,22591,1848
3788,RR_CRAMP,Rr Cramp,Brown Rat,72,988,1,681,720,1,105,6,68,42,38,43,17,15,97,30,10,12,0,2,45,0x3885,129,768,500,0,0,6521,3046,4835,1849,5917,1771,6311,1904,4679,3134,1178,1046,5336,2483,13102,771,2152,2628,10031,4822,12002,4117,4837,3874,1747,4617
//3789,ESCAPED_LETTER
3790,SWEETS_DROPS,Sweets Drops,Sweets Drops,2,45,1,27,20,1,10,14,16,0,8,1,1,0,6,2,10,12,1,3,23,0x83,129,1372,672,480,0,7509,3694,2988,3355,25693,938,5055,2958,1367,3741,24324,3007,4198,1540,2629,1867,1161,2770,6909,2361,719,4663,16687,337,20799,849
//3791,JP_E_MONSTER_73
//3792,ILL_GAZETI
//3793,ILL_SNOWIER
//3794,ILL_ICE_TITAN
//3795,ILL_ICEICLE
//3796,ILL_KTULLANUX
//3797,ILL_FROZEN_KN
//3798,ILL_FROZEN_GC
//3799,ILL_ASSULTER
//3800,ILL_PERMETER
//3801,ILL_FREEZER
//3802,ILL_SOLIDER
//3803,ILL_HEATER
//3804,ILL_TURTLE_GENERAL
//3805,E_HAPPY_EGG
//3806,E_STRANGE_EGG
//3807,E_LUNATIC_CLOVER
//3808,E_POPORING_CLOVER
//3809,FATAL_BUG
//3810,MD_KING_PORING
//3811,MD_GOLDRING
//3812,MD_AMERING
//3813,MD_DROPS
//3814,MD_POPORING
//3815,MD_PORING
//3816,MD_MARIN
//3817,DALCOM
//3818,BIG_DALCOM
//3819,E_MAGIC_PLANT
//3820,MILD_IMP
//3821,MILD_EXPLOSION
//3822,E_PICKY
//3823,E_IMP
//3824,E_EXPLOSION
//3825,E_SALAMANDER
//3826,EP16_2_SEYREN
//3827,AB_MOB_001
//3828,AB_MOB_002
//3829,AB_MOB_003
//3830,AB_MOB_004
//3831,AB_MOB_005
//3832,AB_MOB_006
//3833,AB_MOB_007
//3834,AB_MOB_008
//3835,AB_MOB_009
//3836,AB_MOB_010
//3837,AB_MOB_011
//3838,AB_MOB_012
//3839,AB_MOB_013
//3840,AB_MOB_014
//3841,AB_MOB_015
//3842,AB_MOB_016
//3843,AB_MOB_017
//3844,AB_MOB_018
//3845,AB_MOB_019
//3846,AB_MOB_020
//3847,AB_MOB_021
//3848,AB_MOB_022
//3849,AB_MOB_023
//3850,AB_MOB_024
//3851,AB_MOB_025
//3852,AB_MOB_026
//3853,AB_MOB_027
//3854,AB_MOB_028
//3855,AB_MOB_029
//3856,AB_MOB_030
//3857,AB_MOB_031
//3858,AB_MOB_032
//3859,AB_MOB_033
//3860,AB_MOB_034
//3861,AB_MOB_035
//3862,AB_MOB_036
//3863,AB_MOB_037
//3864,AB_MOB_038
//3865,AB_MOB_039
//3866,AB_MOB_040
//3867,AB_MOB_041
//3868,AB_MOB_042
//3869,AB_MOB_043
//3870,AB_MOB_044
//3871,AB_MOB_045
//3872,AB_MOB_046
//3873,AB_MOB_047
//3874,AB_MOB_048
//3875,AB_MOB_049
//3876,AB_MOB_050
//3877,E_NYAIL_PIG
//3878,E_PIT
//3879,E_SEA_WORMS
//3880,E_SMALL_SWIRL
//3881,E_RIPE_WATERMELON
//3882,E_MD_NYAILO
//3883,E_MD_NYAILO_LEG
//3884,E_MD_S_TREASURE_BOX
//3885,E_MD_B_TREASURE_BOX
//3886,E_MD_BOX_PUPPET
//3887,E_MD_DEPRESS_SOUL
//3888,TW_I_QUEEN_SCARABA
//3889,TW_GIOIA
//3890,TW_TIMEHOLDER
//3891,TW_KADES
//3892,TW_PYURIEL
//3893,TW_DAEHYON
//3894,TW_V_B_SEYREN
//3895,TW_V_B_EREMES
//3896,G_ILL_ASSULTER
//3897,MD_ORC_SKELETON
//3898,MD_ORC_ZOMBIE
//3899,MD_HIGH_ORC
//3900,MD_ORC_ARCHER
//3901,MD_ORK_HERO
//3902,MD_ORC_LORD
//3903,MD_ORC_FLOWER
//3904,DUCKLING
//3905,BIG_DUCKLING
//3906,IA_LOLI_RURI
//3907,IA_TEDDY_BEAR
//3908,IA_MIYABI_NINGYO
//3909,IA_MARIONETTE
//3910,E_EMPEL_1
//3911,E_GIBBET
//3912,E_LOLI_RURI
//3913,E_DULLAHAN
//3914,E_BLOODY_MURDERER
//3915,E_EMPEL_1B
//3916,JP_E_MONSTER_74
//3917,JP_E_MONSTER_75
//3918,JP_E_MONSTER_76
//3919,JP_E_MONSTER_77
//3920,JP_E_MONSTER_78
//3921,JP_E_MONSTER_79
//3922,JP_E_MONSTER_80
//3923,JP_E_MONSTER_81
//3924,JP_E_MONSTER_82
//3925,JP_E_MONSTER_83
//3926,JP_E_MONSTER_84
//3927,JP_E_MONSTER_85
//3928,JP_E_MONSTER_86
//3929,JP_E_MONSTER_87
//3930,JP_E_MONSTER_88
//3931,JP_E_MONSTER_89
//3932,JP_E_MONSTER_90
//3933,JP_E_MONSTER_91
//3934,JP_E_MONSTER_92
//3935,JP_E_MONSTER_93
//3936,JP_E_MONSTER_94
//3937,JP_E_MONSTER_95
//3938,JP_E_MONSTER_96
//3939,JP_E_MONSTER_97
//3940,JP_E_MONSTER_98
//3941,JP_E_MONSTER_99
//3942,JP_E_MONSTER_100
//3943,JP_E_MONSTER_101
//3944,JP_E_MONSTER_102
//3945,JP_E_MONSTER_103
//3946,JP_E_MONSTER_104
//3947,JP_E_MONSTER_105
//3948,ORC_WARRIOR_MJ
//3949,ORC_LADY_MJ
//3950,ORC_BABY_MJ
//3951,HIGH_ORC_MJ
//3952,ORC_ARCHER_MJ
//3953,ORC_HERO_MJ
//3954,ORC_LORD_MJ
//3955,E_SAVAGE
//3956,E_ELDER_WILOW
//3957,HORNET_MJ
//3958,MANTIS_MJ
//3959,ARGOS_MJ
//3960,MISTRESS_MJ
//3961,BIGFOOT_MJ
//3962,SNAKE_MJ
//3963,WOLF_MJ
//3964,EDDGA_MJ
//3965,FRILLDORA_MJ
//3966,SANDMAN_MJ
//3967,HODE_MJ
//3968,PHREEONI_MJ
//3969,MD_RED_MUSHROOM
//3970,MD_BLACK_MUSHROOM
//3971,SKELION
//3972,MD_THIEF_BUG__
//3973,MD_THIEF_BUG
//3974,MD_THIEF_BUG_EGG
//3975,MD_GOLDEN_BUG
//3976,EIRA_BRZ
//3977,AB_MOB_051
//3978,AB_MOB_052
//3979,AB_MOB_053
//3980,AB_MOB_054
//3981,AB_MOB_055
//3982,AB_MOB_056
//3983,AB_MOB_057
//3984,AB_MOB_058
//3985,AB_MOB_059
//3986,AB_MOB_060
//3987,AB_MOB_061
//3988,AB_MOB_062
//3989,AB_MOB_063
//3990,AB_MOB_064
//3991,AB_MOB_065
//3992,AB_MOB_066
//3993,AB_MOB_067
//3994,AB_MOB_068
//3995,AB_MOB_069
//3996,AB_MOB_070
//3997,AB_MOB_071
//3998,AB_MOB_072

// New Monster Range
//20020,MONSTER_2ND_BEGIN
//20021,AB_MOB_073
//20022,AB_MOB_074
//20023,AB_MOB_075
//20024,AB_MOB_076
//20025,JP_CM_MOB_001
//20026,JP_CM_MOB_002
//20027,JP_CM_MOB_003
//20028,JP_CM_MOB_004
//20029,JP_CM_MOB_005
//20030,JP_CM_MOB_006
//20031,JP_CM_MOB_007
//20032,JP_CM_MOB_008
//20033,JP_CM_MOB_009
//20034,JP_CM_MOB_010
//20035,JP_CM_MOB_011
//20036,JP_CM_MOB_012
//20037,JP_CM_MOB_013
//20038,JP_CM_MOB_014
//20039,JP_CM_MOB_015
//20040,JP_CM_MOB_016
//20041,JP_CM_MOB_017
//20042,JP_CM_MOB_018
//20043,JP_CM_MOB_019
//20044,JP_CM_MOB_020
//20045,JP_CM_MOB_021
//20046,JP_CM_MOB_022
//20047,JP_CM_MOB_023
//20048,JP_CM_MOB_024
//20049,JP_CM_MOB_025
//20050,JP_CM_MOB_026
//20051,JP_CM_MOB_027
//20052,JP_CM_MOB_028
//20053,JP_CM_MOB_029
//20054,JP_CM_MOB_030
//20055,JP_CM_MOB_031
//20056,JP_CM_MOB_032
//20057,JP_CM_MOB_033
//20058,JP_CM_MOB_034
//20059,JP_CM_MOB_035
//20060,JP_CM_MOB_036
//20061,EVT_BAPHOMET
//20062,EVT_BAPHO_JR
//20063,EVT_V_WOLF
//20064,EVT_ECLIPSE
//20065,EVT_VOCAL
//20066,EVT_UNGOLIANT
//20067,EVT_GEOGRAPHER
//20068,EVT_MANTIS
//20069,EVT_GRIZZLY
//20070,EVT_KINDOFBEETLE
//20071,EVT_BIGFOOT
//20072,EVT_COCO
//20073,E_SIROMA
//20074,E_MYSTCASE
//20075,E_X_PORING
//20076,MD_MAYA
//20077,MD_DENIRO
//20078,MD_VITATA
//20079,MD_ANDRE
//20080,MD_PIERE
//20081,MD_IZ_COELACANTH
//20082,MD_IZ_MARSE
//20083,MD_IZ_MERMAN
//20084,MD_IZ_OBEAUNE
//20085,MD_IZ_CORNUTUS
//20086,RED_ERUMA_MJ
//20087,SIORAVA_MJ
//20088,RR_MOB_001
//20089,RR_MOB_002
//20090,RR_MOB_003
//20091,RR_MOB_004
//20092,RR_MOB_005
//20093,RR_MOB_006
//20094,RR_MOB_007
//20095,RR_MOB_008
//20096,RR_MOB_009
//20097,RR_MOB_010
//20098,RR_MOB_011
//20099,RR_MOB_012
//20100,RR_MOB_013
//20101,WILOW_MJ
//20102,MANDRAGORA_MJ
//20103,STEM_WORM_MJ
//20104,SPORE_MJ
//20105,TW_V_B_KATRINN
//20106,TW_V_B_SHECIL
//20107,TW_DETALE
//20108,TW_KIEL
//20109,TW_TAO_GUNKA
//20110,TW_KNIGHT_OF_WINDSTORM
//20111,MD_TRE_DRAKE
//20112,MD_MANHOLE
//20113,MD_TRE_MIMIC
//20114,MD_TRE_WRAITH
//20115,MD_TRE_PIRATE_SKEL
//20116,MD_TRE_WHISPER
//20117,MD_TRE_HYDRA
//20118,GOBLIN_KING
//20119,BAD_CATCUMBER
//20120,JP_E_MONSTER_106
//20121,JP_E_MONSTER_107
//20122,JP_E_MONSTER_108
//20123,JP_E_MONSTER_109
//20124,JP_E_MONSTER_110
//20125,JP_E_MONSTER_111
//20126,JP_E_MONSTER_112
//20127,JP_E_MONSTER_113
//20128,JP_E_MONSTER_114
//20129,JP_E_MONSTER_115
//20130,JP_E_MONSTER_116
//20131,JP_E_MONSTER_117
//20132,JP_E_MONSTER_118
//20133,JP_E_MONSTER_119
//20134,JP_E_MONSTER_120
//20135,JP_E_MONSTER_121
//20136,JP_E_MONSTER_122
//20137,JP_E_MONSTER_123
//20138,JP_E_MONSTER_124
//20139,JP_E_MONSTER_125
//20140,JP_E_MONSTER_126
//20141,JP_E_MONSTER_127
//20142,JP_E_MONSTER_128
//20143,JP_E_MONSTER_129
//20144,JP_E_MONSTER_130
//20145,JP_E_MONSTER_131
//20146,JP_E_MONSTER_132
//20147,JP_E_MONSTER_133
//20148,JP_E_MONSTER_134
//20149,JP_E_MONSTER_135
//20150,JP_E_MONSTER_136
//20151,JP_E_MONSTER_137
//20152,JP_E_MONSTER_138
//20153,JP_E_MONSTER_139
//20154,JP_E_MONSTER_140
//20155,JP_E_MONSTER_141
//20156,JP_E_MONSTER_142
//20157,JP_E_MONSTER_143
//20158,JP_E_MONSTER_144
//20159,JP_E_MONSTER_145
//20160,JP_E_MONSTER_146
//20161,JP_E_MONSTER_147
//20162,JP_E_MONSTER_148
//20163,JP_E_MONSTER_149
//20164,JP_E_MONSTER_150
//20165,MD_TOUCAN
//20166,FLAME_GHOST
//20167,ICE_GHOST
//20168,B_FLAME_GHOST
//20169,B_ICE_GHOST
//20170,GARGOYLE_MJ
//20171,STING_MJ
//20172,RAYDRIC_MJ
//20173,RAYDRIC_ARCHER_MJ
//20174,RAGGED_ZOMBIE_MJ
//20175,EXTRA_JOKER
//20176,ERZSEBET
//20177,JENIFFER
//20178,GENERAL_ORC
//20179,SIEGLOUSE
//20180,TACNU_BRZ
//20181,VH_AMON_RA
//20182,VH_BAPHOMET
//20183,VH_DARK_LORD
//20184,VH_DOPPELGANGER
//20185,VH_DRACULA
//20186,VH_DRAKE
//20187,VH_EDDGA
//20188,VH_GARM
//20189,VH_GOLDEN_BUG
//20190,VH_KNIGHT_OF_WS
//20191,VH_MAYA
//20192,VH_MISTRESS
//20193,VH_MOONLIGHT
//20194,VH_ORC_LORD
//20195,VH_ORK_HERO
//20196,VH_OSIRIS
//20197,VH_PHARAOH
//20198,VH_PHREEONI
//20199,VH_TAO_GUNKA
//20200,VH_TURTLE_GENERAL
//20201,VH_B_SEYREN
//20202,VH_B_HARWORD
//20203,VH_B_EREMES
//20204,VH_B_KATRINN
//20205,VH_B_MAGALETA
//20206,VH_LORD_OF_DEATH
//20207,VH_ENTWEIHEN
//20208,VH_NAGHT_SIEGER
//20209,VH_DETALE
//20210,VH_THANATOS
//20211,VH_APOCALIPS_H
//20212,VH_KIEL_
//20213,VH_RANDGRIS
//20214,VH_RSX_0806
//20215,VH_B_YGNIZEM
//20216,VH_ATROCE
//20217,VH_BEELZEBUB_
//20218,VH_FALLINGBISHOP
//20219,VH_GLOOM_U_N
//20220,VH_IFRIT
//20221,VH_KTULLANUX
//20222,VH_H_HUNTER_EV
//20223,VH_MM_CUTIE
//20224,VH_VENOM_KIMERA
//20225,VH_B_SHECIL
//20226,VH_B_RANDEL
//20227,VH_B_FLAMEL
//20228,VH_B_TRENTINI
//20229,VH_CHARLESTON3
//20230,VH_GRAND_PERE
//20231,VH_S_NYDHOG
//20232,VH_QUEEN_SCARABA
//20233,VH_KRAKEN
//20234,VH_TIMEHOLDER
//20235,VH_INCAN_SAMURAI
//20236,VH_BACSOJIN
//20237,VH_DARK_S_LORD
//20238,VH_LADY_TANEE
//20239,VH_GOPINICH
//20240,VH_LEAK
